Id	SRR12237911	SRR12237910	SRR12237909	SRR12237908	SRR12237915	SRR12237914	SRR12237913	SRR12237912
ENSG00000178695.5	362	321	68	69	12387	12001	9439	10854
ENSG00000178700.6	1244.74	1137.19	903.58	936.945	261.757	294.324	486.807	483.19
ENSG00000178715.8	17.2817	20.442	35.9308	56.1906	35.7208	23.5234	5.12467	5.08229
ENSG00000178718.6	72	65	821	799	359	304	2486	2671
ENSG00000178719.15	12155	12144	9292	10182	3341	2997	12477	11158
ENSG00000178722.11	13.378	15.1553	11.7243	12.3615	14.0213	10.9384	9.99385	12.5294
ENSG00000178723.7	11.289	17.9572	6.15629	2.1497	8.70361	12.2093	16.3949	11.0187
ENSG00000178726.6	1867	1819	2	1	3	6	492	516
ENSG00000178732.5	1.01836	2.00087	5.00361	4.16161	5.05351	2.00173	41.0075	32.0262
ENSG00000178734.5	0	0	0	2	99	127	4	1
ENSG00000178741.10	8782	8059	8554	8532	3922	3817	6312	6558
ENSG00000178750.2	144	184	11	5	5	7	39	35
ENSG00000178752.14	181	144	134	153	563	472	1204	1026
ENSG00000178761.13	1748.4	1544.56	2208.91	2188.52	1182.72	1283.4	1614.58	1561.15
ENSG00000178762.4	0	0	0	0	0	0	1.00853	0
ENSG00000178764.7	1145	1014	1993	2166	866	794	1845	1436
ENSG00000178772.6	12.6157	17.6702	6.52988	14.4955	21.81	15.0972	52.2665	50.0408
ENSG00000178773.13	919	935	6576	5687	210	192	25	35
ENSG00000178776.4	1	1	0	0	0	0	0	0
ENSG00000178789.7	0	2	0	0	0	1	0	0
ENSG00000178795.8	2	0	3	2	3	10	11	7
ENSG00000178796.11	2	3	9	11	29	24	43	30
ENSG00000178802.16	5759.16	5484.22	5415.77	6392.85	2025.16	2003.4	3428.39	3338.14
ENSG00000178803.9	46.8701	57.282	14.3009	6.04845	68.1227	56.7534	10.168	18.1629
ENSG00000178804.6	0	0	1	0	0	0	1	1
ENSG00000178809.10	176.211	173.571	174.199	168.236	612.496	543.052	145.072	160.379
ENSG00000178814.14	279.833	290.724	1710.56	1788.98	359	311	1252.56	1074.71
ENSG00000178821.11	2532	2516	204	224	51	62	794	643
ENSG00000178826.9	33.1123	35.2732	82.3297	79.1716	6	8	45.4921	40.6932
ENSG00000178828.6	1	2.23902	0	4	1	0	781.893	584.699
ENSG00000178836.6	0	4	0	0	1.28879	0	0	0
ENSG00000178852.14	33.8854	26.5261	143	140.109	258.999	284.671	343.701	261.661
ENSG00000178860.8	0	0	0	0	681.953	711.627	0	2
ENSG00000178878.11	632.486	754.88	683.64	780.805	736.187	768.072	772.542	922.434
ENSG00000178882.12	40.3226	46.3778	46.4454	45.4969	42.5192	36.3175	76.0267	93.1427
ENSG00000178896.6	1046	946	1166	1246	1179	1108	1268	1357
ENSG00000178904.17	1320	1161	2817	2957	2189	2291	2597	2504
ENSG00000178913.7	12628	11708	5825	6527	6612	6705	7702	7671
ENSG00000178917.13	417.541	349.683	347.586	302.405	252.842	284.628	170.303	207.102
ENSG00000178919.8	0	1.00002	0	0	478	506	431	448
ENSG00000178921.12	5382.23	4940.23	5618.2	5379.46	2431.42	2290.25	2370.83	2394.14
ENSG00000178922.15	391.702	428.33	1186.19	1364.59	1024.58	974.134	3279.9	3515.35
ENSG00000178927.15	3417.35	3390.58	2161.92	2166.96	4193.36	3955.23	7362.65	7094.56
ENSG00000178928.7	9.55374	10.4683	6.51996	9.3858	16.3409	10.1854	24.9387	14.734
ENSG00000178934.4	0	0	2	1	6	4.68955	0	0
ENSG00000178935.5	1131.25	1027.47	913.966	839.663	495.664	455.658	986.091	1029.1
ENSG00000178947.8	526.167	525.502	178.863	196.764	143.821	116.22	123.027	103
ENSG00000178950.15	6027	5476	4336	3985	4286	3919	5396	5855
ENSG00000178951.7	1960	1975	1776	1969	2232	2057	1672	1923
ENSG00000178952.7	16671	15505	17792	17806	7609.97	7728	10038	10043
ENSG00000178965.12	0	0	1	0	783	846	415	564
ENSG00000178966.14	2857.88	2762.73	3436.94	3734.98	2299.23	2295.83	4903.66	4947.95
ENSG00000178971.12	2688.26	2457.5	1638.96	1755.27	1463.23	1375.9	2172.64	2095.33
ENSG00000178974.8	1779	1685	1583	1569	3024	3053	3375	3393
ENSG00000178977.3	107	68	150	179	84	73	85	106
ENSG00000178980.13	2516.48	2288.67	2034.82	1883.23	1868.47	1831.52	4465.84	4549.79
ENSG00000178982.8	7200	6417	10681	11066	8344	8218	7315	7082
ENSG00000178988.10	5975.17	5402.17	4212.18	4473.75	3771	3916.89	5069.44	5214.43
ENSG00000178996.11	2105	1987	768	818	2895.79	2890	2096	2016
ENSG00000178997.10	17.2666	20.3016	14.5923	12.3054	25.7328	15.5171	10.4374	11.4
ENSG00000178999.11	4289	3716	5512	4775	2952	2918	3451	3784
ENSG00000179002.5	0	0	0	0	0	0	0	0
ENSG00000179008.7	0	0	0	0	15	17	7	6
ENSG00000179010.13	28776.9	26193	18521.7	19326.3	18231.2	18004.2	17997.8	19151.8
ENSG00000179021.8	1850	1550	1225	1353	849	750	961	1087
ENSG00000179023.8	23	30	98	83	117	107.002	165	181
ENSG00000179028.4	0.50284	1.50924	0.504127	0.503867	1.50526	3.02295	1.00149	3.07677
ENSG00000179029.13	1013.98	1067.74	1091.67	1040.77	755.781	851.286	1384.25	1428.04
ENSG00000179031.8	2.02964	1.02234	3.0702	1.02314	6.11143	2.03233	4.02377	7.02108
ENSG00000179038.8	3	1	0	1	1	1	0	0
ENSG00000179041.3	2055	1856	3409	3420	1799	1797	2229	2223
ENSG00000179044.14	145	139	74	86	40	47	113	120
ENSG00000179046.7	0	0	0	0	1	1	0	0
ENSG00000179051.12	9971	8761.96	12809	13089	14163.8	13800.9	31298.6	32396.6
ENSG00000179055.6	2	0	0	0	0	0	0	0
ENSG00000179057.12	12.4015	15.2061	5	2	21.4707	29.519	12.2634	17.6505
ENSG00000179058.6	0	0	2	3	5	5	0	0
ENSG00000179059.8	29.4999	30.5457	53.6727	48.4044	33.9174	42.0373	46.3341	65.6231
ENSG00000179066.7	1	0	4	9	23	13	692.831	647.635
ENSG00000179071.4	2	5	3	3	88	82	157	146
ENSG00000179073.6	0	0	0	0	0	0	0	0
ENSG00000179082.3	91.6826	73.6028	72.5043	85.362	17.5715	20.8956	13.6372	17.0613
ENSG00000179083.6	3	4	45	32	155	148	30	35
ENSG00000179085.7	946	973	1663	1457	868	818	1557	1380
ENSG00000179088.13	3	0	0	1	12	14	275	276
ENSG00000179091.4	6205	5656	20020	21301	7315	6765	13429	14175
ENSG00000179094.12	1519	1330	1161	1241	1405	1266	550	745
ENSG00000179097.5	0	1	15	26	0	0	1	0
ENSG00000179101.5	12.0565	13.4047	7.59247	13.4946	7.55837	6.08326	21.2831	9.06949
ENSG00000179104.7	952	941	994	998	3600	3744	1416	1296
ENSG00000179111.7	15	22	1056	1275	41	45	3	8
ENSG00000179115.9	7094	6731	6839	6715	5225	4673	7643	7930
ENSG00000179119.13	4672.23	4127.87	3156.01	3148.93	2818.52	2586.27	3307.58	3522.29
ENSG00000179131.7	2.0046	4.00507	2.00117	1.86595	4.82082	3.00715	1.00563	3
ENSG00000179133.10	12.1316	14.0813	11.0934	16.1273	17.1223	11.1142	90.8903	90.8807
ENSG00000179134.13	4879	4466	5488	5163	4006	3916	4023	4344
ENSG00000179136.5	74.6507	56.2964	115.055	118.4	76.4005	95.5784	97.6479	92.587
ENSG00000179141.8	4	5	2	2	40.1647	41.1125	2	2
ENSG00000179142.2	0	0	0	0	0	0	0	0
ENSG00000179144.4	0	0	0	0	0	0	0	0
ENSG00000179148.8	416	395	473	417	3	4	2	0
ENSG00000179151.10	3018.72	2760.13	2840.55	2810.24	2170.01	2155.27	1965.08	2016.38
ENSG00000179152.17	2367	2176	1878	1762	1301	1235	847	874
ENSG00000179157.4	2.00389	1.03368	3.00805	3.00844	1.18393	1.00242	0	3.39119
ENSG00000179163.11	2098	1793	1133	1211	347	354	2612	2196
ENSG00000179165.10	2	2	4	6	2	4	13.0556	10.176
ENSG00000179168.13	19	13.7932	11	10.6099	13.8147	20	25	28
ENSG00000179170.11	0	0	0	0	0	0	0	0
ENSG00000179172.8	2.01608	0	4.58856	1.35956	1.78586	3.03347	3.36701	0
ENSG00000179178.9	3341	3056	599	629	2	2	3769	3181
ENSG00000179195.14	24746.5	22406.7	25265.4	25593.5	20145.6	20103.4	23234.8	24615.5
ENSG00000179213.12	0	0	0	0	0	0	0	0
ENSG00000179218.12	79857.7	71864.1	86614.1	83761.9	63033.1	63358	68348	59702.5
ENSG00000179219.5	33.0198	26.5441	24.4278	27.85	32.5794	36.9881	25.2999	24.7882
ENSG00000179222.16	22413.6	20741.9	7147.14	8107.05	15227	14646.2	9366.95	8611.47
ENSG00000179240.7	329.731	356.832	280.68	301.722	273.605	273.076	365.19	332.119
ENSG00000179241.11	2546	2471.84	640.385	787.505	1310	1267.56	1365.67	1277.17
ENSG00000179242.14	9	8	19	18	59	55.4825	29.7598	18
ENSG00000179253.3	8.87526	17.2993	8.45718	10.5219	13.0458	8.61157	14.5898	13.3826
ENSG00000179256.2	104	82	8	12	4	14	5	2
ENSG00000179262.8	7849.47	7867.99	9239.38	8600.95	7434.41	7000.71	16357.1	15151.6
ENSG00000179270.6	0	0	0	0	13	12	0	0
ENSG00000179271.2	3551.53	3476.01	3095.62	3328.05	2226.59	2017.29	3026.93	3156.44
ENSG00000179277.9	127.124	123.465	21.8363	21.2582	1.05767	0	1.43838	0
ENSG00000179284.5	43.5007	34.2243	64.1066	51.7863	266.854	299.461	53.8785	61.6331
ENSG00000179292.4	12	5	11	8	821	783	112	148
ENSG00000179295.14	15954.9	14996.9	17218.8	15635.8	18207.9	18154.4	10265.3	11553.3
ENSG00000179299.15	0	0	155	153	493	516	1595	1401
ENSG00000179300.3	0	0	0	0	0	0	0	0
ENSG00000179304.15	590.799	559.508	973.794	881.454	1450.05	1476.91	186.758	278.005
ENSG00000179314.12	20	25	60	41	68	33	225	266
ENSG00000179331.2	1	5.51885	272.429	250	1353.72	1303	1336	1572
ENSG00000179335.17	707.868	745.104	621.525	615.582	693.759	669.888	721.337	764.125
ENSG00000179342.4	1.00644	4.02023	0	0	3.01667	2.00815	2.0181	0
ENSG00000179344.15	507.611	458.351	2932.13	3360.74	3	0	331.405	333.562
ENSG00000179348.10	8783	7453	12173	14447	523	546	1010	1005
ENSG00000179361.16	380	345	467.36	461	746	789.511	995	1034.45
ENSG00000179362.13	1726.64	1605.56	2774.66	3316.43	3154.45	3120.72	7993.33	8077.02
ENSG00000179363.6	0	0	5	8	20	19	30	25
ENSG00000179364.12	3056.94	2900.79	2317.31	2397.23	5744.62	5431.71	9357.68	9152.24
ENSG00000179381.7	0	0	0	1	0	0	0	0
ENSG00000179387.8	2404	2145	2704	2862	2666	2837	1504	1468
ENSG00000179388.8	0	0	13	13	76	70	6	7
ENSG00000179397.16	16	17	4	14	136	166	16	19
ENSG00000179399.12	4	3	28	35	58	89	127	128
ENSG00000179403.11	6783	6508	337	428	505	511	821	840
ENSG00000179406.6	447.046	485.076	349.58	391.339	269.538	252.331	400.233	335.905
ENSG00000179407.3	0	0	0	0	1	1	0	0
ENSG00000179409.9	7438	7092	5574	5539	3498	3350	3178	3369
ENSG00000179412.10	0	0	1.1534	0.0562251	2.47825	0	0	1.00109
ENSG00000179420.11	0	1	0	0	0	0	1	0
ENSG00000179428.2	0	0	0	0	0	0	0	3
ENSG00000179431.6	255	228	2	7	95	88	1242	836
ENSG00000179443.5	0	0	0	0	0	0	0	0
ENSG00000179447.2	1	2	0	0	4	4	5	6
ENSG00000179452.2	0	0	0	0	0	0	0	0
ENSG00000179454.12	872.103	772.805	937.375	935.142	1927.03	1924.76	1120.18	1222.61
ENSG00000179455.7	204	178	276	296	1	1	10	16
ENSG00000179456.10	3521	3162	166	230	6077	5938	2457	2521
ENSG00000179460.5	0	0	4.00014	5.00006	0	3.00004	0	0
ENSG00000179468.5	0	0	0	1	0	0	0	0
ENSG00000179476.6	91	86	108	106	225	218	217	214
ENSG00000179477.8	12	19.5023	89.3787	83.2246	0	0	7.1432	2.07105
ENSG00000179520.9	2	0	0	1	42	33	0	1
ENSG00000179523.4	476.782	437.281	695.686	840.217	221.633	279.139	311.543	242.271
ENSG00000179526.15	1304	1354	2136	2244	2243	2093	5675	5849
ENSG00000179528.14	5.60433	12.107	86.1725	83.3388	10.3398	13.5449	21.4735	18.4818
ENSG00000179532.11	330	381	551.004	533.542	1693.13	1598.33	1066.77	1035.69
ENSG00000179542.14	1.0554	1	85.5501	77	4.44628	1.08511	4.79054	2.08339
ENSG00000179546.4	23.6854	21.2232	21.2803	29.3959	29.3134	27.5793	62.5844	62.0494
ENSG00000179562.2	2560	2282	2273	2308	2574	2548	1157	1223
ENSG00000179564.3	2.46257	9.89868	8.27686	14.5755	9.56715	5.95403	5.92666	10.7769
ENSG00000179571.10	2.00157	6.02896	0	1.00494	2.00171	1.0061	0	1.0088
ENSG00000179577.3	17.1337	14.2183	3.04058	4.04768	10.1744	5.0931	5.42688	9.10042
ENSG00000179580.8	2	9	2	1	6	5	7	4
ENSG00000179583.16	210.804	206.794	163.08	170.182	124.327	106.525	302.859	346.851
ENSG00000179588.7	421.349	412.045	435.093	462.124	116.091	124	499.183	454.056
ENSG00000179593.14	5	4.18383	63	71	6	10.1178	3	1
ENSG00000179598.5	45.1816	33.7099	1291.03	1211.1	1256.09	1288.94	219.103	264.427
ENSG00000179600.3	0	0	0	0	0	0	0	0
ENSG00000179603.16	2	4	2373	2319	1223	1372	570	619
ENSG00000179604.9	2573	2296	758	826	3682	3748	2979	3090
ENSG00000179611.3	545.876	501.867	761.535	803.551	790.889	598.988	866.734	1013.83
ENSG00000179615.1	0	0	0	0	0	0	0	0
ENSG00000179626.3	0	0	0	0	0	0	0	0
ENSG00000179627.9	1506.64	1462.78	1393	1387	386	365	956.098	1172
ENSG00000179630.9	0	0	53	52	398.699	423.541	319.245	323.115
ENSG00000179632.8	3466	3318	9447	10112	4647	4504	12325	12770
ENSG00000179636.13	0	0	0	0	0	0	0	0
ENSG00000179639.9	0	0	0	0	0	0	0	0
ENSG00000179673.4	28	16	76	82	27	32	22	37
ENSG00000179674.3	1	0	0	2	0	0	0	0
ENSG00000179676.6	0	0	0	0	0	0	0	0
ENSG00000179695.1	0	0	0	0	0	0	0	0
ENSG00000179698.12	58.6927	67.1345	107.889	122.6	116.839	124.201	590.553	498.36
ENSG00000179709.7	30.1656	23.4897	9.34158	15.5388	15.6419	15.2841	14.3226	11.1528
ENSG00000179715.11	9	12	609.06	720.735	274.613	266.877	38.1106	33.089
ENSG00000179743.3	291.908	266.191	520.603	554.204	254.173	288.879	544.264	492.142
ENSG00000179750.14	4515.41	4226.19	1149.88	1053.65	1399.04	1289.31	4.63662	8.59228
ENSG00000179751.6	0	0	0	0	0	0	0	0
ENSG00000179755.3	1.12064	3.0123	1	0	0	0	0	0
ENSG00000179761.10	23.8521	20.6099	35.6566	38.3117	42.0435	49.4149	2707.89	2735.77
ENSG00000179766.16	71.165	58.0782	144.007	138.766	69.3496	56.1996	129.776	113.356
ENSG00000179772.7	1	0	0	0	1	3	0	1
ENSG00000179774.8	7	5	45	59	19	24	89	72
ENSG00000179776.16	0	0	0	0	604	498	236	197
ENSG00000179796.10	0	0	0	0	12	10	25	24
ENSG00000179799.8	1.20645	0	0	0	4	0	0	0
ENSG00000179813.5	4.00252	2	4.00292	2.00228	1348.51	1389.99	1.00077	5.00705
ENSG00000179817.4	0	1	0	0	0	0	0	0
ENSG00000179818.12	588.672	551.484	594.637	681.066	594.726	642.094	350.861	305.955
ENSG00000179820.14	3775.78	3665.98	1943.88	1975.75	6858.52	6350.37	1440.89	1372.82
ENSG00000179826.6	108.38	122.283	21.4194	17.454	16.7476	34.2342	43.2935	51.2243
ENSG00000179832.16	844.048	813.051	2032.8	1856.28	1071.78	1050.92	5658.72	5946.77
ENSG00000179833.4	2089	2013	2493	2573	2226	2178	3551	3454
ENSG00000179840.5	0	0	0	0	0	0	0	0
ENSG00000179841.8	1704.21	1370.51	491.158	495.731	1154.85	1235.03	911.51	1210.38
ENSG00000179846.8	83.0072	69.2618	107.984	105.724	196.421	216.212	38.3766	23.5159
ENSG00000179855.5	124	110	660	780	130	155	83	122
ENSG00000179859.7	1161.68	1166.99	660.64	668.536	769.663	735.351	390.577	496.291
ENSG00000179862.6	72	60	108	114	58	67	185	123
ENSG00000179869.13	23.6881	19.5678	22.6429	25.7545	1609.75	1806.92	24.2969	27.3269
ENSG00000179873.13	156.858	167.443	14.1743	12.1244	7.01538	13.1126	4.00193	3.03028
ENSG00000179886.5	869.977	819.363	826.152	946.714	1281.25	1149.55	2410.9	2950.24
ENSG00000179889.17	11857.3	10748.9	13111.1	12184.7	6395.3	6404.04	13220.8	14439.5
ENSG00000179899.8	660.183	602.42	515.397	495.929	1472.16	1214.64	557.1	588.305
ENSG00000179902.11	26	24	11	13	100	92	22	21
ENSG00000179909.14	48.4488	48.3874	29.61	40.3209	61.0555	61.2465	66.49	65.8301
ENSG00000179912.18	4126	3761.37	3800.76	3838.59	3514.11	3489.99	11359.7	12316.7
ENSG00000179913.9	0	0	91	117	0	0	2	3
ENSG00000179914.4	0	0	0	0	0	0	0	0
ENSG00000179915.19	112	110.581	900.871	880.065	5539.3	5475.96	2332.68	2710.43
ENSG00000179918.16	6425	5705	6579	6792	1390	1365	4113	4097
ENSG00000179919.3	0	0	0	0	2	0	0	0
ENSG00000179921.13	3	10	4	3	32	16	7	3
ENSG00000179922.5	310	322	381	330	176	155	438	464
ENSG00000179930.5	28	28	7	7	3	1	7	14
ENSG00000179933.5	2911.75	2553.26	2375.43	2301.39	2470.05	2502.98	2917.93	2925.37
ENSG00000179934.6	0	1	0	0	0	0	8	19
ENSG00000179935.8	193.567	193.627	68.7213	98.2829	236.171	200.774	126.898	121.824
ENSG00000179938.12	0	6.69378	0	1.56238	0	0	1.30948	0.573916
ENSG00000179941.6	2575	2214	1817	1891	1723	1732	1375	1534
ENSG00000179943.7	513	500.65	389	373.607	336.232	353	655.174	804.424
ENSG00000179950.12	8804	8238	11503	11228	10953	10801	21771	23275
ENSG00000179954.13	24	23	170	143	273	238	86	103
ENSG00000179958.7	5827.64	5550.02	5346.75	5491.57	1383.61	1302.5	3150.87	3349.28
ENSG00000179965.10	228.364	203.98	250.247	283.433	100.387	96.4973	83.1315	81.7185
ENSG00000179967.11	13.61	4.10955	7.86245	25.5137	10.2362	15.3998	17.1348	37.7183
ENSG00000179978.11	810.414	697.446	15.7061	0	431.753	509.25	724.6	550.088
ENSG00000179979.8	1525.77	1505.08	369.114	413.878	667.349	588.593	1737.03	1604.41
ENSG00000179981.9	2890	2760	1253	1258	1122	1130	1278	1271
ENSG00000179988.12	409.182	342.904	156.131	114.309	136.429	160.826	113.831	110.991
ENSG00000179994.9	33.0467	28.6985	83.4742	77.4634	128.224	95.9276	48.6925	47.4205
ENSG00000179997.8	0	0	0	0	0	0	1.00317	0
ENSG00000180008.8	3388.62	2812.79	2839.05	2787.72	9103.65	8848.7	4517.93	5159.55
ENSG00000180011.6	5750.66	5158.56	2989.46	2903.51	2223.4	2222.73	1975.44	1867.09
ENSG00000180015.12	35.7374	30.735	89.5517	92.2709	66.1181	64.124	119.067	136.453
ENSG00000180016.2	0	0	0	0	0	0	0	0
ENSG00000180019.5	1	1	1	0	2	0	2	0
ENSG00000180035.9	1400.85	1380.04	1906.63	1920.06	917.66	875.354	2192.58	2300.38
ENSG00000180042.4	0	0	0	0	0	0	0	0
ENSG00000180043.10	0	0	0	0	5.78227	10.9129	0	0
ENSG00000180044.4	143.785	168.44	331.267	448.373	344.478	370.34	117.41	93.8488
ENSG00000180053.7	0	0	0	0	1	0	0	0
ENSG00000180061.8	0	2.16778	0	0	8.03956	1.09999	18.088	9.39283
ENSG00000180066.8	134	138	14	14	55	48	12	14
ENSG00000180068.8	0	0	0	0	0	0	0	0
ENSG00000180071.17	354.387	294.259	445.066	432.905	150.697	144.124	275.667	342.035
ENSG00000180083.9	5	4.01745	1.00429	3	1.01632	5.0199	0	4.02972
ENSG00000180089.5	72.1567	88.3277	112.561	89.4028	156.521	151.244	190.65	233.28
ENSG00000180090.4	0	0	0	0	0	0	0	0
ENSG00000180096.10	80.676	79.6723	278	289.558	94.1128	91.7184	85	87
ENSG00000180098.8	1316.9	1184.01	784.265	773.312	547.204	582.971	1409.96	1470.3
ENSG00000180104.14	3230.54	2982.65	2167.77	2260.68	3323.28	3342.55	8462.61	8464.03
ENSG00000180105.11	0	0	0	1.30735	0	0	0	1.28022
ENSG00000180113.14	4	2	437	488.058	177.764	176	10	6
ENSG00000180116.14	4.1139	1.05285	8.19633	5.13098	5.23983	2.09791	2.21289	4.1747
ENSG00000180138.7	0	0	1.00841	1.00615	0	0	1.00831	1.00855
ENSG00000180139.11	5.38837	14.6089	3	3.00002	5.43987	5.76134	3.24147	2.23341
ENSG00000180150.5	0	0	0	2.00259	1.00114	1.00081	0	4.00256
ENSG00000180152.3	3.87709	3.53912	4.03485	8.9219	11.6149	12.3443	8.07554	1.40527
ENSG00000180155.17	888	781	117	131	906	901	1057	1253
ENSG00000180172.6	0	0	1.00966	1.01023	0	0	0	0
ENSG00000180176.13	0	0	0	0	0	0	0	0
ENSG00000180178.9	39.2856	36.5764	305.705	325.502	13.0367	7.44744	13.2697	11.2347
ENSG00000180182.9	6672.84	6346.82	5265	5143	9922.28	9566	7746.93	8249
ENSG00000180185.10	2952.93	2836.18	1749.54	1758.52	439.019	440.834	856.871	930.258
ENSG00000180189.10	15.0091	14.0032	2.00097	4.00181	7.00327	10.0017	6.00186	9.00257
ENSG00000180190.10	1362	1250	474	588	7	5	207	197
ENSG00000180198.14	12986	11900.6	11131.7	11214.9	4873.62	4817.14	9365.42	9833.49
ENSG00000180205.3	0	0	0	0	0	0	0	0
ENSG00000180209.10	12	11	6	3	3	4	10	3
ENSG00000180210.13	5	6	2	12	5	5	4	3
ENSG00000180211.5	3087.26	2875.19	5227.82	5636.84	3046.06	2944.67	2083.98	2058.38
ENSG00000180219.1	0	7	0	4	0	0	0	0
ENSG00000180221.6	0	0	1.00027	1.00047	1.00038	1	1	1
ENSG00000180228.11	1550	1432	831	825	3846	3913	1446	1527
ENSG00000180229.11	1487.59	1412.75	276.233	233.587	24.6325	25.424	14.7074	6.46463
ENSG00000180230.6	1.22643	1.06289	1.03385	0	1.00169	0	0	2.27187
ENSG00000180233.10	898.245	830.608	139.292	162.883	1023.35	1000.77	1446.18	1685.93
ENSG00000180245.4	5	2	3	12	29	40	6	8
ENSG00000180251.4	87.81	102.505	62.5494	92.6018	74.5142	95.4065	180.721	155.25
ENSG00000180257.11	1019.27	910.944	660.733	723.368	658.06	700.121	412.62	358.867
ENSG00000180259.8	0	0	0	0	0	0	0	0
ENSG00000180263.12	715.078	669.584	996.424	936.995	450.19	510.964	2377.08	2302.49
ENSG00000180264.9	3	2	0	5	4	3	0	0
ENSG00000180269.7	0	0	0	0	1	1	0	0
ENSG00000180279.5	18	13	18	35	6	9	1	3
ENSG00000180284.5	0	4.28817	1.3508	1.19411	0	2.25028	2.26831	2.48029
ENSG00000180287.15	34.342	47.0005	13.2524	7.32829	1613.92	1575.2	13.0843	7.2506
ENSG00000180304.13	6399.38	5727.51	4109.87	4302.19	2930.5	3115.93	3383.52	3472.16
ENSG00000180305.4	0	0	0	1	0	0	2	2
ENSG00000180316.10	21.3501	21.9726	6.93796	4.73872	12.3542	13.7408	180.239	199.314
ENSG00000180318.3	0	0	8	1	15	23	1	2
ENSG00000180329.12	2415	2122	3092	2906	2398	2518	1713	1808
ENSG00000180332.6	0	0	0	0	5	1	4	4
ENSG00000180336.16	7	6	1773.35	1680.97	44.222	47.9736	1954.59	2244.42
ENSG00000180340.6	2	1	89.1207	92.1109	14.0587	16.0311	59.0543	30.0505
ENSG00000180346.3	1094	990	560	579	946	954	868	807
ENSG00000180347.12	4	6	1	1	31	34	53	49
ENSG00000180353.9	13	17	11	14	7	5	7	6
ENSG00000180354.14	1593.55	1420.44	2021.22	1891.9	4345.02	4578.47	11488.4	12893.6
ENSG00000180357.8	5425	4858	3482	3591	3405	3296	4215	4541
ENSG00000180370.9	16249.1	14845.9	12198.4	12112.6	5707.13	5805.99	8591.28	8709.39
ENSG00000180376.15	877.304	736.389	778.322	743.711	848.144	940.006	1430.96	1322.05
ENSG00000180383.3	0	0	0	0	12	16.8885	2	1
ENSG00000180385.7	1344.45	1331.79	511.048	442.498	359.784	340.247	173.096	197.412
ENSG00000180386.7	0	0	0	0	0	0	0	0
ENSG00000180389.6	35.1577	48.3974	6.17394	5.09798	2.5734	2.57929	1.38282	1.23702
ENSG00000180398.10	11539.7	10580.9	4803.02	4989.8	10847.7	10574.2	4143.18	5006.23
ENSG00000180409.3	0	0	0	0	0	0	0	0
ENSG00000180422.3	11	9	2	5	9	15	0	1
ENSG00000180423.4	599.958	556.235	257.627	254.572	299.778	304.006	475.187	452.688
ENSG00000180424.6	0	0	0	0	0	0	0	0
ENSG00000180425.9	3902	3762	1018	1092	428	397	1297	1195
ENSG00000180432.5	4.72562	10.4227	15.0484	13.7869	11.11	16.1513	8.84732	10.1052
ENSG00000180433.4	0	0	0	0	0	0	0	0
ENSG00000180437.5	0	0	0	0	0	0	0	0
ENSG00000180438.13	38	51	2	2	2	2	1	3
ENSG00000180440.3	7	4	0	1	2	1	1063	1206
ENSG00000180447.6	3	2	19	12	421	450	0	0
ENSG00000180448.9	1608.11	1462.1	1950	1910	387	332	2056.23	2212
ENSG00000180458.2	6.3077	9.43547	78.6226	91.92	22.2913	21.642	4.7584	15.3933
ENSG00000180475.4	0	0	0	0	0	0	0	0
ENSG00000180479.12	432.188	444.711	319.319	305.287	317.894	330.601	679.565	720.648
ENSG00000180481.9	13	16	7	11	114	116	18	14
ENSG00000180483.6	0	0	0	0	0	0	0	0
ENSG00000180488.13	2494.64	2194.62	1291.9	1192.03	1767.15	1691.85	1098.63	1186.89
ENSG00000180509.10	0	0	2	0	2	2	9.13723	3.62691
ENSG00000180525.11	13.1576	17.0052	171.079	155.078	11.0085	7.01409	43.0732	45.0306
ENSG00000180530.8	1795.94	1618.88	2990.49	2942.89	5169.04	5098.82	497	476.94
ENSG00000180532.9	7.05428	5.04278	3.33999	1.02241	7.55834	4.01893	6.03104	1.00915
ENSG00000180535.3	25	17	75	58	0	3	47	33
ENSG00000180537.11	266.148	242	3.12018	5.01367	843.221	947.232	736.344	746.287
ENSG00000180539.7	34.2699	40.1349	133.687	124.455	145.476	138.949	55.2652	39.9244
ENSG00000180543.4	0	1	0	1	1231	1190	16	5
ENSG00000180549.7	4.19702	1.10451	2.15668	3	36.7039	29.0255	8.40073	4.35337
ENSG00000180573.9	1385.93	1414.36	108.462	102.48	228	209.971	160.675	183.913
ENSG00000180574.3	1.11509	5.63977	3.38772	3.3863	3.37139	3.36754	1.12617	3.36021
ENSG00000180581.7	2409.94	2388.82	2002.93	1904.96	1468.14	1393.71	2786.22	2696.26
ENSG00000180592.15	44.9468	71.8405	572.138	730.352	1130.72	1162.38	69.3872	53.7191
ENSG00000180596.7	140.092	132.385	29.8091	14.1935	58.2537	52.6953	19.1618	27.6926
ENSG00000180610.10	7.05257	2.02077	0	1.00695	1.00732	3.02187	2.00452	0
ENSG00000180611.6	19	16	52	65	542	531	742	730
